,Entity,Code,Year,"Suicide mortality rate (per 100,000 population)",Continent,Continent_Country
1965,Mauritania,MRT,2005,3.2,Africa,Africa_Mauritania
1966,Mauritania,MRT,2006,3.2,Africa,Africa_Mauritania
1967,Mauritania,MRT,2007,3.2,Africa,Africa_Mauritania
1968,Mauritania,MRT,2008,3.1,Africa,Africa_Mauritania
1969,Mauritania,MRT,2009,3.1,Africa,Africa_Mauritania
1970,Mauritania,MRT,2010,3.1,Africa,Africa_Mauritania
1971,Mauritania,MRT,2011,3,Africa,Africa_Mauritania
1972,Mauritania,MRT,2012,3.1,Africa,Africa_Mauritania
1973,Mauritania,MRT,2013,3.1,Africa,Africa_Mauritania
1974,Mauritania,MRT,2014,3.1,Africa,Africa_Mauritania
1975,Mauritania,MRT,2015,3,Africa,Africa_Mauritania
1976,Mauritania,MRT,2016,3,Africa,Africa_Mauritania
1977,Mauritania,MRT,2017,3.1,Africa,Africa_Mauritania
1978,Mauritania,MRT,2018,3.1,Africa,Africa_Mauritania
1979,Mauritania,MRT,2019,3.1,Africa,Africa_Mauritania
1980,Mauritius,MUS,2000,11.8,Africa,Africa_Mauritius
1981,Mauritius,MUS,2001,10.1,Africa,Africa_Mauritius
1982,Mauritius,MUS,2002,11.3,Africa,Africa_Mauritius
1983,Mauritius,MUS,2003,7.7,Africa,Africa_Mauritius
1984,Mauritius,MUS,2004,8.2,Africa,Africa_Mauritius
1985,Mauritius,MUS,2005,9,Africa,Africa_Mauritius
1986,Mauritius,MUS,2006,9.2,Africa,Africa_Mauritius
1987,Mauritius,MUS,2007,10.3,Africa,Africa_Mauritius
1988,Mauritius,MUS,2008,6.7,Africa,Africa_Mauritius
1989,Mauritius,MUS,2009,9.1,Africa,Africa_Mauritius
1990,Mauritius,MUS,2010,7.8,Africa,Africa_Mauritius
1991,Mauritius,MUS,2011,9,Africa,Africa_Mauritius
1992,Mauritius,MUS,2012,9.6,Africa,Africa_Mauritius
1993,Mauritius,MUS,2013,8.2,Africa,Africa_Mauritius
1994,Mauritius,MUS,2014,10.2,Africa,Africa_Mauritius
1995,Mauritius,MUS,2015,7.9,Africa,Africa_Mauritius
1996,Mauritius,MUS,2016,8.1,Africa,Africa_Mauritius
1997,Mauritius,MUS,2017,9.6,Africa,Africa_Mauritius
1998,Mauritius,MUS,2018,8.7,Africa,Africa_Mauritius
1999,Mauritius,MUS,2019,9.5,Africa,Africa_Mauritius
2080,Morocco,MAR,2000,9.9,Africa,Africa_Morocco
2081,Morocco,MAR,2001,9.9,Africa,Africa_Morocco
2082,Morocco,MAR,2002,9.6,Africa,Africa_Morocco
2083,Morocco,MAR,2003,9.6,Africa,Africa_Morocco
2084,Morocco,MAR,2004,9.5,Africa,Africa_Morocco
2085,Morocco,MAR,2005,9.4,Africa,Africa_Morocco
2086,Morocco,MAR,2006,9.3,Africa,Africa_Morocco
2087,Morocco,MAR,2007,9.3,Africa,Africa_Morocco
2088,Morocco,MAR,2008,9.3,Africa,Africa_Morocco
2089,Morocco,MAR,2009,9.2,Africa,Africa_Morocco
2090,Morocco,MAR,2010,9.2,Africa,Africa_Morocco
2091,Morocco,MAR,2011,9.2,Africa,Africa_Morocco
2092,Morocco,MAR,2012,8.9,Africa,Africa_Morocco
2093,Morocco,MAR,2013,8,Africa,Africa_Morocco
2094,Morocco,MAR,2014,7.7,Africa,Africa_Morocco
2095,Morocco,MAR,2015,7.4,Africa,Africa_Morocco
2096,Morocco,MAR,2016,7.2,Africa,Africa_Morocco
2097,Morocco,MAR,2017,7.1,Africa,Africa_Morocco
2098,Morocco,MAR,2018,7.2,Africa,Africa_Morocco
2099,Morocco,MAR,2019,7.2,Africa,Africa_Morocco
2100,Mozambique,MOZ,2000,12.5,Africa,Africa_Mozambique
2101,Mozambique,MOZ,2001,12.4,Africa,Africa_Mozambique
2102,Mozambique,MOZ,2002,12.3,Africa,Africa_Mozambique
2103,Mozambique,MOZ,2003,12.3,Africa,Africa_Mozambique
2104,Mozambique,MOZ,2004,12.4,Africa,Africa_Mozambique
2105,Mozambique,MOZ,2005,12.6,Africa,Africa_Mozambique
2106,Mozambique,MOZ,2006,12.6,Africa,Africa_Mozambique
2107,Mozambique,MOZ,2007,12.6,Africa,Africa_Mozambique
2108,Mozambique,MOZ,2008,13.5,Africa,Africa_Mozambique
2109,Mozambique,MOZ,2009,14.5,Africa,Africa_Mozambique
2110,Mozambique,MOZ,2010,14.9,Africa,Africa_Mozambique
2111,Mozambique,MOZ,2011,15.3,Africa,Africa_Mozambique
2112,Mozambique,MOZ,2012,15.7,Africa,Africa_Mozambique
2113,Mozambique,MOZ,2013,15.3,Africa,Africa_Mozambique
2114,Mozambique,MOZ,2014,14.4,Africa,Africa_Mozambique
2115,Mozambique,MOZ,2015,13.9,Africa,Africa_Mozambique
2116,Mozambique,MOZ,2016,13.6,Africa,Africa_Mozambique
2117,Mozambique,MOZ,2017,13.4,Africa,Africa_Mozambique
2118,Mozambique,MOZ,2018,13.5,Africa,Africa_Mozambique
2119,Mozambique,MOZ,2019,13.6,Africa,Africa_Mozambique
2120,Namibia,NAM,2000,19.3,Africa,Africa_Namibia
2121,Namibia,NAM,2001,18.8,Africa,Africa_Namibia
2122,Namibia,NAM,2002,18.7,Africa,Africa_Namibia
2123,Namibia,NAM,2003,18.2,Africa,Africa_Namibia
2124,Namibia,NAM,2004,16.7,Africa,Africa_Namibia
2125,Namibia,NAM,2005,17.8,Africa,Africa_Namibia
2126,Namibia,NAM,2006,17.7,Africa,Africa_Namibia
2127,Namibia,NAM,2007,17.3,Africa,Africa_Namibia
2128,Namibia,NAM,2008,14.1,Africa,Africa_Namibia
2129,Namibia,NAM,2009,13.1,Africa,Africa_Namibia
2130,Namibia,NAM,2010,12.9,Africa,Africa_Namibia
2131,Namibia,NAM,2011,11.4,Africa,Africa_Namibia
2132,Namibia,NAM,2012,10.2,Africa,Africa_Namibia
2133,Namibia,NAM,2013,10.2,Africa,Africa_Namibia
2134,Namibia,NAM,2014,10.9,Africa,Africa_Namibia
2135,Namibia,NAM,2015,11.6,Africa,Africa_Namibia
2136,Namibia,NAM,2016,10.7,Africa,Africa_Namibia
2137,Namibia,NAM,2017,10.9,Africa,Africa_Namibia
2138,Namibia,NAM,2018,9.9,Africa,Africa_Namibia
2139,Namibia,NAM,2019,9.7,Africa,Africa_Namibia
2220,Niger,NER,2000,5,Africa,Africa_Niger
2221,Niger,NER,2001,5.1,Africa,Africa_Niger
2222,Niger,NER,2002,5.1,Africa,Africa_Niger
2223,Niger,NER,2003,5.2,Africa,Africa_Niger
2224,Niger,NER,2004,5.1,Africa,Africa_Niger
2225,Niger,NER,2005,5.3,Africa,Africa_Niger
2226,Niger,NER,2006,5.2,Africa,Africa_Niger
2227,Niger,NER,2007,5.3,Africa,Africa_Niger
2228,Niger,NER,2008,5.2,Africa,Africa_Niger
2229,Niger,NER,2009,5.3,Africa,Africa_Niger
2230,Niger,NER,2010,5.3,Africa,Africa_Niger
2231,Niger,NER,2011,5.4,Africa,Africa_Niger
2232,Niger,NER,2012,5.5,Africa,Africa_Niger
2233,Niger,NER,2013,5.5,Africa,Africa_Niger
2234,Niger,NER,2014,5.5,Africa,Africa_Niger
2235,Niger,NER,2015,5.4,Africa,Africa_Niger
2236,Niger,NER,2016,5.3,Africa,Africa_Niger
2237,Niger,NER,2017,5.3,Africa,Africa_Niger
2238,Niger,NER,2018,5.3,Africa,Africa_Niger
2239,Niger,NER,2019,5.3,Africa,Africa_Niger
2240,Nigeria,NGA,2000,4.9,Africa,Africa_Nigeria
2241,Nigeria,NGA,2001,4.9,Africa,Africa_Nigeria
2242,Nigeria,NGA,2002,4.8,Africa,Africa_Nigeria
2243,Nigeria,NGA,2003,4.8,Africa,Africa_Nigeria
2244,Nigeria,NGA,2004,4.8,Africa,Africa_Nigeria
2245,Nigeria,NGA,2005,4.8,Africa,Africa_Nigeria
2246,Nigeria,NGA,2006,4.7,Africa,Africa_Nigeria
2247,Nigeria,NGA,2007,4.7,Africa,Africa_Nigeria
2248,Nigeria,NGA,2008,4.6,Africa,Africa_Nigeria
2249,Nigeria,NGA,2009,4.5,Africa,Africa_Nigeria
2250,Nigeria,NGA,2010,4.4,Africa,Africa_Nigeria
2251,Nigeria,NGA,2011,4.4,Africa,Africa_Nigeria
2252,Nigeria,NGA,2012,4.2,Africa,Africa_Nigeria
2253,Nigeria,NGA,2013,4.1,Africa,Africa_Nigeria
2254,Nigeria,NGA,2014,3.9,Africa,Africa_Nigeria
2255,Nigeria,NGA,2015,3.7,Africa,Africa_Nigeria
2256,Nigeria,NGA,2016,3.7,Africa,Africa_Nigeria
2257,Nigeria,NGA,2017,3.6,Africa,Africa_Nigeria
2258,Nigeria,NGA,2018,3.5,Africa,Africa_Nigeria
2259,Nigeria,NGA,2019,3.5,Africa,Africa_Nigeria
2500,Rwanda,RWA,2000,15.8,Africa,Africa_Rwanda
2501,Rwanda,RWA,2001,14,Africa,Africa_Rwanda
2502,Rwanda,RWA,2002,12.5,Africa,Africa_Rwanda
2503,Rwanda,RWA,2003,11,Africa,Africa_Rwanda
2504,Rwanda,RWA,2004,9.6,Africa,Africa_Rwanda
2505,Rwanda,RWA,2005,8.8,Africa,Africa_Rwanda
2506,Rwanda,RWA,2006,8.4,Africa,Africa_Rwanda
2507,Rwanda,RWA,2007,8,Africa,Africa_Rwanda
2508,Rwanda,RWA,2008,7.5,Africa,Africa_Rwanda
2509,Rwanda,RWA,2009,7,Africa,Africa_Rwanda
2510,Rwanda,RWA,2010,6.6,Africa,Africa_Rwanda
2511,Rwanda,RWA,2011,6.2,Africa,Africa_Rwanda
2512,Rwanda,RWA,2012,6,Africa,Africa_Rwanda
2513,Rwanda,RWA,2013,5.8,Africa,Africa_Rwanda
2514,Rwanda,RWA,2014,5.8,Africa,Africa_Rwanda
2515,Rwanda,RWA,2015,5.7,Africa,Africa_Rwanda
2516,Rwanda,RWA,2016,5.7,Africa,Africa_Rwanda
2517,Rwanda,RWA,2017,5.6,Africa,Africa_Rwanda
2518,Rwanda,RWA,2018,5.6,Africa,Africa_Rwanda
2519,Rwanda,RWA,2019,5.6,Africa,Africa_Rwanda
2580,Sao Tome and Principe,STP,2000,1.4,Africa,Africa_Sao Tome and Principe
2581,Sao Tome and Principe,STP,2001,1.5,Africa,Africa_Sao Tome and Principe
2582,Sao Tome and Principe,STP,2002,1.6,Africa,Africa_Sao Tome and Principe
2583,Sao Tome and Principe,STP,2003,1.3,Africa,Africa_Sao Tome and Principe
2584,Sao Tome and Principe,STP,2004,1.5,Africa,Africa_Sao Tome and Principe
2585,Sao Tome and Principe,STP,2005,1.3,Africa,Africa_Sao Tome and Principe
2586,Sao Tome and Principe,STP,2006,1.5,Africa,Africa_Sao Tome and Principe
2587,Sao Tome and Principe,STP,2007,1.6,Africa,Africa_Sao Tome and Principe
2588,Sao Tome and Principe,STP,2008,1.6,Africa,Africa_Sao Tome and Principe
2589,Sao Tome and Principe,STP,2009,1.5,Africa,Africa_Sao Tome and Principe
2590,Sao Tome and Principe,STP,2010,1.5,Africa,Africa_Sao Tome and Principe
2591,Sao Tome and Principe,STP,2011,1.4,Africa,Africa_Sao Tome and Principe
2592,Sao Tome and Principe,STP,2012,1.5,Africa,Africa_Sao Tome and Principe
2593,Sao Tome and Principe,STP,2013,1.5,Africa,Africa_Sao Tome and Principe
2594,Sao Tome and Principe,STP,2014,1.5,Africa,Africa_Sao Tome and Principe
2595,Sao Tome and Principe,STP,2015,1.5,Africa,Africa_Sao Tome and Principe
2596,Sao Tome and Principe,STP,2016,1.5,Africa,Africa_Sao Tome and Principe
2597,Sao Tome and Principe,STP,2017,1.5,Africa,Africa_Sao Tome and Principe
2598,Sao Tome and Principe,STP,2018,1.5,Africa,Africa_Sao Tome and Principe
2599,Sao Tome and Principe,STP,2019,1.5,Africa,Africa_Sao Tome and Principe
2620,Senegal,SEN,2000,7.8,Africa,Africa_Senegal
2621,Senegal,SEN,2001,7.6,Africa,Africa_Senegal
2622,Senegal,SEN,2002,7.5,Africa,Africa_Senegal
2623,Senegal,SEN,2003,7.4,Africa,Africa_Senegal
2624,Senegal,SEN,2004,7.3,Africa,Africa_Senegal
2625,Senegal,SEN,2005,7.2,Africa,Africa_Senegal
2626,Senegal,SEN,2006,7,Africa,Africa_Senegal
2627,Senegal,SEN,2007,6.7,Africa,Africa_Senegal
2628,Senegal,SEN,2008,6.8,Africa,Africa_Senegal
2629,Senegal,SEN,2009,6.7,Africa,Africa_Senegal
2630,Senegal,SEN,2010,6.6,Africa,Africa_Senegal
2631,Senegal,SEN,2011,6.5,Africa,Africa_Senegal
2632,Senegal,SEN,2012,6.5,Africa,Africa_Senegal
2633,Senegal,SEN,2013,6.5,Africa,Africa_Senegal
2634,Senegal,SEN,2014,6.5,Africa,Africa_Senegal
2635,Senegal,SEN,2015,6.4,Africa,Africa_Senegal
2636,Senegal,SEN,2016,6.3,Africa,Africa_Senegal
2637,Senegal,SEN,2017,6.2,Africa,Africa_Senegal
2638,Senegal,SEN,2018,6.1,Africa,Africa_Senegal
2639,Senegal,SEN,2019,6,Africa,Africa_Senegal
2660,Seychelles,SYC,2000,9.2,Africa,Africa_Seychelles
2661,Seychelles,SYC,2001,9.2,Africa,Africa_Seychelles
2662,Seychelles,SYC,2002,8.6,Africa,Africa_Seychelles
2663,Seychelles,SYC,2003,9,Africa,Africa_Seychelles
2664,Seychelles,SYC,2004,9.3,Africa,Africa_Seychelles
2665,Seychelles,SYC,2005,8.4,Africa,Africa_Seychelles
2666,Seychelles,SYC,2006,8.1,Africa,Africa_Seychelles
2667,Seychelles,SYC,2007,7.6,Africa,Africa_Seychelles
2668,Seychelles,SYC,2008,7.8,Africa,Africa_Seychelles
2669,Seychelles,SYC,2009,7.5,Africa,Africa_Seychelles
2670,Seychelles,SYC,2010,7.8,Africa,Africa_Seychelles
2671,Seychelles,SYC,2011,7.9,Africa,Africa_Seychelles
2672,Seychelles,SYC,2012,7.7,Africa,Africa_Seychelles
2673,Seychelles,SYC,2013,7.7,Africa,Africa_Seychelles
2674,Seychelles,SYC,2014,7.9,Africa,Africa_Seychelles
2675,Seychelles,SYC,2015,8,Africa,Africa_Seychelles
2676,Seychelles,SYC,2016,8,Africa,Africa_Seychelles
2677,Seychelles,SYC,2017,8.3,Africa,Africa_Seychelles
2678,Seychelles,SYC,2018,8.2,Africa,Africa_Seychelles
2679,Seychelles,SYC,2019,8.1,Africa,Africa_Seychelles
2680,Sierra Leone,SLE,2000,5.7,Africa,Africa_Sierra Leone
2681,Sierra Leone,SLE,2001,5.9,Africa,Africa_Sierra Leone
2682,Sierra Leone,SLE,2002,6,Africa,Africa_Sierra Leone
2683,Sierra Leone,SLE,2003,6.1,Africa,Africa_Sierra Leone
2684,Sierra Leone,SLE,2004,6.1,Africa,Africa_Sierra Leone
2685,Sierra Leone,SLE,2005,6,Africa,Africa_Sierra Leone
2686,Sierra Leone,SLE,2006,6.5,Africa,Africa_Sierra Leone
2687,Sierra Leone,SLE,2007,6.4,Africa,Africa_Sierra Leone
2688,Sierra Leone,SLE,2008,6.5,Africa,Africa_Sierra Leone
2689,Sierra Leone,SLE,2009,6.6,Africa,Africa_Sierra Leone
2690,Sierra Leone,SLE,2010,6.8,Africa,Africa_Sierra Leone
2691,Sierra Leone,SLE,2011,6.5,Africa,Africa_Sierra Leone
2692,Sierra Leone,SLE,2012,6.6,Africa,Africa_Sierra Leone
2693,Sierra Leone,SLE,2013,6.3,Africa,Africa_Sierra Leone
2694,Sierra Leone,SLE,2014,6.2,Africa,Africa_Sierra Leone
2695,Sierra Leone,SLE,2015,5.9,Africa,Africa_Sierra Leone
2696,Sierra Leone,SLE,2016,6.2,Africa,Africa_Sierra Leone
2697,Sierra Leone,SLE,2017,6.3,Africa,Africa_Sierra Leone
2698,Sierra Leone,SLE,2018,6.6,Africa,Africa_Sierra Leone
2699,Sierra Leone,SLE,2019,6.7,Africa,Africa_Sierra Leone
2780,Somalia,SOM,2000,9.1,Africa,Africa_Somalia
2781,Somalia,SOM,2001,8.9,Africa,Africa_Somalia
2782,Somalia,SOM,2002,8.9,Africa,Africa_Somalia
2783,Somalia,SOM,2003,8.9,Africa,Africa_Somalia
2784,Somalia,SOM,2004,9.1,Africa,Africa_Somalia
2785,Somalia,SOM,2005,8.9,Africa,Africa_Somalia
2786,Somalia,SOM,2006,8.7,Africa,Africa_Somalia
2787,Somalia,SOM,2007,8.4,Africa,Africa_Somalia
2788,Somalia,SOM,2008,8.5,Africa,Africa_Somalia
2789,Somalia,SOM,2009,8.5,Africa,Africa_Somalia
2790,Somalia,SOM,2010,8.2,Africa,Africa_Somalia
2791,Somalia,SOM,2011,8.1,Africa,Africa_Somalia
2792,Somalia,SOM,2012,8.1,Africa,Africa_Somalia
2793,Somalia,SOM,2013,8.1,Africa,Africa_Somalia
2794,Somalia,SOM,2014,8.1,Africa,Africa_Somalia
2795,Somalia,SOM,2015,8,Africa,Africa_Somalia
2796,Somalia,SOM,2016,7.9,Africa,Africa_Somalia
2797,Somalia,SOM,2017,8,Africa,Africa_Somalia
2798,Somalia,SOM,2018,8,Africa,Africa_Somalia
2799,Somalia,SOM,2019,7.9,Africa,Africa_Somalia
2800,South Africa,ZAF,2000,22.4,Africa,Africa_South Africa
2801,South Africa,ZAF,2001,23,Africa,Africa_South Africa
2802,South Africa,ZAF,2002,24.3,Africa,Africa_South Africa
2803,South Africa,ZAF,2003,25.1,Africa,Africa_South Africa
2804,South Africa,ZAF,2004,24.6,Africa,Africa_South Africa
2805,South Africa,ZAF,2005,24.4,Africa,Africa_South Africa
2806,South Africa,ZAF,2006,23.6,Africa,Africa_South Africa
2807,South Africa,ZAF,2007,24.6,Africa,Africa_South Africa
2808,South Africa,ZAF,2008,26.7,Africa,Africa_South Africa
2809,South Africa,ZAF,2009,26.7,Africa,Africa_South Africa
2810,South Africa,ZAF,2010,24.6,Africa,Africa_South Africa
2811,South Africa,ZAF,2011,22.4,Africa,Africa_South Africa
2812,South Africa,ZAF,2012,22.9,Africa,Africa_South Africa
2813,South Africa,ZAF,2013,23.7,Africa,Africa_South Africa
2814,South Africa,ZAF,2014,24.1,Africa,Africa_South Africa
2815,South Africa,ZAF,2015,24.5,Africa,Africa_South Africa
2816,South Africa,ZAF,2016,24.4,Africa,Africa_South Africa
2817,South Africa,ZAF,2017,25.2,Africa,Africa_South Africa
2818,South Africa,ZAF,2018,24.1,Africa,Africa_South Africa
2819,South Africa,ZAF,2019,23.5,Africa,Africa_South Africa
2820,South Sudan,SSD,2000,4.3,Africa,Africa_South Sudan
2821,South Sudan,SSD,2001,4,Africa,Africa_South Sudan
2822,South Sudan,SSD,2002,3.9,Africa,Africa_South Sudan
2823,South Sudan,SSD,2003,3.9,Africa,Africa_South Sudan
2824,South Sudan,SSD,2004,3.9,Africa,Africa_South Sudan
2825,South Sudan,SSD,2005,3.9,Africa,Africa_South Sudan
2826,South Sudan,SSD,2006,3.9,Africa,Africa_South Sudan
2827,South Sudan,SSD,2007,3.9,Africa,Africa_South Sudan
2828,South Sudan,SSD,2008,3.8,Africa,Africa_South Sudan
2829,South Sudan,SSD,2009,3.7,Africa,Africa_South Sudan
2830,South Sudan,SSD,2010,3.7,Africa,Africa_South Sudan
2831,South Sudan,SSD,2011,3.6,Africa,Africa_South Sudan
2832,South Sudan,SSD,2012,3.7,Africa,Africa_South Sudan
2833,South Sudan,SSD,2013,3.6,Africa,Africa_South Sudan
2834,South Sudan,SSD,2014,3.5,Africa,Africa_South Sudan
2835,South Sudan,SSD,2015,3.6,Africa,Africa_South Sudan
2836,South Sudan,SSD,2016,3.7,Africa,Africa_South Sudan
2837,South Sudan,SSD,2017,3.7,Africa,Africa_South Sudan
2838,South Sudan,SSD,2018,3.8,Africa,Africa_South Sudan
2839,South Sudan,SSD,2019,3.9,Africa,Africa_South Sudan
2880,Sudan,SDN,2000,4.3,Africa,Africa_Sudan
2881,Sudan,SDN,2001,4.2,Africa,Africa_Sudan
2882,Sudan,SDN,2002,4.2,Africa,Africa_Sudan
2883,Sudan,SDN,2003,4.1,Africa,Africa_Sudan
2884,Sudan,SDN,2004,4.1,Africa,Africa_Sudan
2885,Sudan,SDN,2005,4.2,Africa,Africa_Sudan
2886,Sudan,SDN,2006,4.1,Africa,Africa_Sudan
2887,Sudan,SDN,2007,4.1,Africa,Africa_Sudan
2888,Sudan,SDN,2008,4.1,Africa,Africa_Sudan
2889,Sudan,SDN,2009,4.1,Africa,Africa_Sudan
2890,Sudan,SDN,2010,4,Africa,Africa_Sudan
2891,Sudan,SDN,2011,4.1,Africa,Africa_Sudan
2892,Sudan,SDN,2012,4,Africa,Africa_Sudan
2893,Sudan,SDN,2013,4,Africa,Africa_Sudan
2894,Sudan,SDN,2014,3.9,Africa,Africa_Sudan
2895,Sudan,SDN,2015,3.9,Africa,Africa_Sudan
2896,Sudan,SDN,2016,3.9,Africa,Africa_Sudan
2897,Sudan,SDN,2017,3.8,Africa,Africa_Sudan
2898,Sudan,SDN,2018,3.9,Africa,Africa_Sudan
2899,Sudan,SDN,2019,3.8,Africa,Africa_Sudan
